"year";"plot";"focal";"neighbour";"magnitude"
2021;7;"CETE";"CHMI";-0,00222333681008912
2015;8;"CETE";"CHMI";NA
2016;8;"CETE";"CHMI";NA
2017;8;"CETE";"CHMI";NA
2018;8;"CETE";"CHMI";NA
2019;8;"CETE";"CHMI";0,00106983859953598
2020;8;"CETE";"CHMI";0,00757193713623834
2021;8;"CETE";"CHMI";-0,00389022075578374
2015;9;"CETE";"CHMI";NA
2016;9;"CETE";"CHMI";0,00448103652076214
2017;9;"CETE";"CHMI";NA
2018;9;"CETE";"CHMI";NA
2019;9;"CETE";"CHMI";NA
2020;9;"CETE";"CHMI";-0,00916220074491456
2021;9;"CETE";"CHMI";-0,00930869111567033
2015;1;"CHFU";"CHMI";0,0107184949503727
2016;1;"CHFU";"CHMI";NA
2017;1;"CHFU";"CHMI";0,00394154740341931
2018;1;"CHFU";"CHMI";NA
2019;1;"CHFU";"CHMI";0,00487156149349163
2020;1;"CHFU";"CHMI";0,00273225637382267
2021;1;"CHFU";"CHMI";-0,00291070987159875
2015;2;"CHFU";"CHMI";0,00665694771185599
2016;2;"CHFU";"CHMI";NA
2017;2;"CHFU";"CHMI";-0,00445979661779959
2018;2;"CHFU";"CHMI";NA
2019;2;"CHFU";"CHMI";0,00643637383226824
2020;2;"CHFU";"CHMI";-0,00365846503985178
2021;2;"CHFU";"CHMI";-0,00278176403311659
2015;3;"CHFU";"CHMI";0,00439691429215928
2016;3;"CHFU";"CHMI";NA
2017;3;"CHFU";"CHMI";0,00340659384979018
2018;3;"CHFU";"CHMI";NA
2019;3;"CHFU";"CHMI";0,00755089266028293
2020;3;"CHFU";"CHMI";0,0852512304668906
2021;3;"CHFU";"CHMI";-0,000962295324480796
2015;4;"CHFU";"CHMI";0,00193628810570001
2016;4;"CHFU";"CHMI";NA
2017;4;"CHFU";"CHMI";-0,0855355020548458
2018;4;"CHFU";"CHMI";NA
2019;4;"CHFU";"CHMI";0,00703955386925466
2020;4;"CHFU";"CHMI";-0,000560507805200981
2021;4;"CHFU";"CHMI";-0,00301326286653151
2015;5;"CHFU";"CHMI";0,00933544181016884
2016;5;"CHFU";"CHMI";NA
2017;5;"CHFU";"CHMI";-0,0106850411143159
2018;5;"CHFU";"CHMI";NA
2019;5;"CHFU";"CHMI";0,00152821629711405
2020;5;"CHFU";"CHMI";0,00426966698668286
2021;5;"CHFU";"CHMI";0,0135655593905215
2015;6;"CHFU";"CHMI";0,00356902197159556
2016;6;"CHFU";"CHMI";NA
2017;6;"CHFU";"CHMI";-0,000752305550452986
2018;6;"CHFU";"CHMI";NA
2019;6;"CHFU";"CHMI";0,00643966746916875
2020;6;"CHFU";"CHMI";NA
2021;6;"CHFU";"CHMI";0,012349049738725
2015;7;"CHFU";"CHMI";NA
2016;7;"CHFU";"CHMI";NA
2017;7;"CHFU";"CHMI";NA
2018;7;"CHFU";"CHMI";NA
2019;7;"CHFU";"CHMI";0,00652676931681036
2020;7;"CHFU";"CHMI";-0,0121848507356693
2021;7;"CHFU";"CHMI";-0,00143732566605941
2015;8;"CHFU";"CHMI";NA
2016;8;"CHFU";"CHMI";NA
2017;8;"CHFU";"CHMI";NA
2018;8;"CHFU";"CHMI";NA
2019;8;"CHFU";"CHMI";0,000491759037963171
2020;8;"CHFU";"CHMI";0,0154217640438876
2021;8;"CHFU";"CHMI";-0,00541127491403282
2015;9;"CHFU";"CHMI";NA
2016;9;"CHFU";"CHMI";NA
2017;9;"CHFU";"CHMI";NA
2018;9;"CHFU";"CHMI";NA
2019;9;"CHFU";"CHMI";0,00400468364658006
2020;9;"CHFU";"CHMI";-0,00287830816530877
2021;9;"CHFU";"CHMI";-0,0386882059751575
2015;1;"CHMI";"CHMI";0,00210112216236721
2016;1;"CHMI";"CHMI";NA
2017;1;"CHMI";"CHMI";-0,0261136350248088
2018;1;"CHMI";"CHMI";NA
2019;1;"CHMI";"CHMI";NA
2020;1;"CHMI";"CHMI";-0,00726873305918971
2021;1;"CHMI";"CHMI";NA
2015;2;"CHMI";"CHMI";0,117127902008409
2016;2;"CHMI";"CHMI";NA
2017;2;"CHMI";"CHMI";-0,000194993349808771
2018;2;"CHMI";"CHMI";NA
2019;2;"CHMI";"CHMI";0,00366100470886171
2020;2;"CHMI";"CHMI";0,00640508765920088
2021;2;"CHMI";"CHMI";0,0373030855176361
2015;3;"CHMI";"CHMI";-0,00342991812025705
2016;3;"CHMI";"CHMI";-0,00724056954283436
2017;3;"CHMI";"CHMI";-0,180567464431538
2018;3;"CHMI";"CHMI";-0,00488910840813695
2019;3;"CHMI";"CHMI";NA
2020;3;"CHMI";"CHMI";0,0701233353520202
2021;3;"CHMI";"CHMI";-0,00640506749086987
2015;4;"CHMI";"CHMI";NA
2016;4;"CHMI";"CHMI";NA
2017;4;"CHMI";"CHMI";NA
2018;4;"CHMI";"CHMI";NA
2019;4;"CHMI";"CHMI";NA
2020;4;"CHMI";"CHMI";NA
2021;4;"CHMI";"CHMI";0,0703885734030471
2015;5;"CHMI";"CHMI";NA
2016;5;"CHMI";"CHMI";NA
2017;5;"CHMI";"CHMI";NA
2018;5;"CHMI";"CHMI";NA
2019;5;"CHMI";"CHMI";NA
2020;5;"CHMI";"CHMI";NA
2021;5;"CHMI";"CHMI";-0,109660107460418
2015;6;"CHMI";"CHMI";NA
2016;6;"CHMI";"CHMI";NA
2017;6;"CHMI";"CHMI";NA
2018;6;"CHMI";"CHMI";NA
2019;6;"CHMI";"CHMI";NA
2020;6;"CHMI";"CHMI";NA
2021;6;"CHMI";"CHMI";NA
2015;7;"CHMI";"CHMI";NA
2016;7;"CHMI";"CHMI";0,00481521316655542
2017;7;"CHMI";"CHMI";NA
2018;7;"CHMI";"CHMI";NA
2019;7;"CHMI";"CHMI";-0,00197815408970706
2020;7;"CHMI";"CHMI";NA
2021;7;"CHMI";"CHMI";0,0660251640980268
2015;8;"CHMI";"CHMI";NA
2016;8;"CHMI";"CHMI";0,00340105946213621
2017;8;"CHMI";"CHMI";NA
2018;8;"CHMI";"CHMI";NA
2019;8;"CHMI";"CHMI";NA
2020;8;"CHMI";"CHMI";NA
2021;8;"CHMI";"CHMI";NA
2015;9;"CHMI";"CHMI";NA
2016;9;"CHMI";"CHMI";NA
2017;9;"CHMI";"CHMI";NA
2018;9;"CHMI";"CHMI";NA
2019;9;"CHMI";"CHMI";NA
2020;9;"CHMI";"CHMI";-0,0874977562850743
2021;9;"CHMI";"CHMI";-0,0723274928601685
2015;1;"HOMA";"CHMI";0,058092323357644
2016;1;"HOMA";"CHMI";0,00718835809224179
2017;1;"HOMA";"CHMI";0,00407372813272791
2018;1;"HOMA";"CHMI";-0,00790784402120058
2019;1;"HOMA";"CHMI";0,00108529855048184
2020;1;"HOMA";"CHMI";0,000887450320723694
2021;1;"HOMA";"CHMI";0,00327697787732234
2015;2;"HOMA";"CHMI";-0,0180898926252639
2016;2;"HOMA";"CHMI";-0,0019959434545745
2017;2;"HOMA";"CHMI";-0,00276602798632122
2018;2;"HOMA";"CHMI";0,00597764319538032
2019;2;"HOMA";"CHMI";-0,000404086525535506
2020;2;"HOMA";"CHMI";-0,000934256834798773
2021;2;"HOMA";"CHMI";0,00646877327098924
2015;3;"HOMA";"CHMI";0,0418284564309249
2016;3;"HOMA";"CHMI";0,00805518059331919
2017;3;"HOMA";"CHMI";-0,171836702463141
2018;3;"HOMA";"CHMI";-0,00934708626068542
2019;3;"HOMA";"CHMI";0,00215451829546206
2020;3;"HOMA";"CHMI";-0,228318682444409
2021;3;"HOMA";"CHMI";-0,0888888929869268
2015;4;"HOMA";"CHMI";NA
2016;4;"HOMA";"CHMI";0,00588192608373322
2017;4;"HOMA";"CHMI";0,00110701187624639
2018;4;"HOMA";"CHMI";0,000502765822201401
2019;4;"HOMA";"CHMI";0,00201526082769435
2020;4;"HOMA";"CHMI";0,00279494881533201
2021;4;"HOMA";"CHMI";0,0141316943982913
2015;5;"HOMA";"CHMI";NA
2016;5;"HOMA";"CHMI";0,00296993474387612
2017;5;"HOMA";"CHMI";-0,00174050089289267
2018;5;"HOMA";"CHMI";-0,000429452848724829
2019;5;"HOMA";"CHMI";-0,000951799898130653
2020;5;"HOMA";"CHMI";0,00970789832933013
2021;5;"HOMA";"CHMI";-0,00204170387127121
2015;6;"HOMA";"CHMI";0,0170290926065735
2016;6;"HOMA";"CHMI";0,0094119217885727
2017;6;"HOMA";"CHMI";0,00572926188201416
2018;6;"HOMA";"CHMI";0,00639810922178975
2019;6;"HOMA";"CHMI";-0,00305212137314149
2020;6;"HOMA";"CHMI";NA
2021;6;"HOMA";"CHMI";0,00409879305297467
2015;7;"HOMA";"CHMI";0,0124477461425792
2016;7;"HOMA";"CHMI";-0,00441861737794352
2017;7;"HOMA";"CHMI";NA
2018;7;"HOMA";"CHMI";NA
2019;7;"HOMA";"CHMI";-0,00534874885006643
2020;7;"HOMA";"CHMI";0,050076687272917
2021;7;"HOMA";"CHMI";0,187086330132683
2015;8;"HOMA";"CHMI";0,00739001759062471
2016;8;"HOMA";"CHMI";-0,00244736464373792
2017;8;"HOMA";"CHMI";NA
2018;8;"HOMA";"CHMI";NA
2019;8;"HOMA";"CHMI";0,00104156146701602
2020;8;"HOMA";"CHMI";-0,00132071105318323
2021;8;"HOMA";"CHMI";0,00603554066215472
2015;9;"HOMA";"CHMI";NA
2016;9;"HOMA";"CHMI";0,00604675253575154
2017;9;"HOMA";"CHMI";NA
2018;9;"HOMA";"CHMI";NA
2019;9;"HOMA";"CHMI";0,00196594730554322
2020;9;"HOMA";"CHMI";NA
2021;9;"HOMA";"CHMI";0,0115545771259187
2015;1;"LEMA";"CHMI";-0,000818060868463319
2016;1;"LEMA";"CHMI";0,00253821060732897
2017;1;"LEMA";"CHMI";0,00184299888608874
2018;1;"LEMA";"CHMI";0,00132797557460545
2019;1;"LEMA";"CHMI";-0,000856971217848247
2020;1;"LEMA";"CHMI";0,020723439325775
2021;1;"LEMA";"CHMI";0,00126709518462471
2015;2;"LEMA";"CHMI";-0,000895632163723426
2016;2;"LEMA";"CHMI";0,0015047957961277
2017;2;"LEMA";"CHMI";0,000677855619709872
2018;2;"LEMA";"CHMI";-8,4899989869763e-05
2019;2;"LEMA";"CHMI";-0,0267808641306184
2020;2;"LEMA";"CHMI";-0,030815006524576
2021;2;"LEMA";"CHMI";-0,000567981551684856
2015;3;"LEMA";"CHMI";-0,00246623561045544
2016;3;"LEMA";"CHMI";0,00180410968238955
2017;3;"LEMA";"CHMI";-0,0162904845765036
2018;3;"LEMA";"CHMI";0,00188867211896807
2019;3;"LEMA";"CHMI";0,0023569479219936
2020;3;"LEMA";"CHMI";0,000921149541142671
2021;3;"LEMA";"CHMI";0,000990083156338178
2015;4;"LEMA";"CHMI";-0,000689215117964259
2016;4;"LEMA";"CHMI";0,000236703006399429
2017;4;"LEMA";"CHMI";0,000629499386177906
2018;4;"LEMA";"CHMI";NA
2019;4;"LEMA";"CHMI";3,3398242922311e-05
2020;4;"LEMA";"CHMI";0,00169388377340963
2021;4;"LEMA";"CHMI";0,0068353948652888
2015;5;"LEMA";"CHMI";0,000988059470820668
2016;5;"LEMA";"CHMI";0,00235111281497277
2017;5;"LEMA";"CHMI";-0,000369801654168574
2018;5;"LEMA";"CHMI";NA
2019;5;"LEMA";"CHMI";-0,00122603188773891
2020;5;"LEMA";"CHMI";0,00154584484388379
2021;5;"LEMA";"CHMI";-0,00131609444286256
2015;6;"LEMA";"CHMI";-0,000422405795601878
2016;6;"LEMA";"CHMI";0,0018928832318856
2017;6;"LEMA";"CHMI";0,00244051948626749
2018;6;"LEMA";"CHMI";NA
2019;6;"LEMA";"CHMI";-0,00160277128171131
2020;6;"LEMA";"CHMI";NA
2021;6;"LEMA";"CHMI";-0,00119118874371094
2015;7;"LEMA";"CHMI";NA
2016;7;"LEMA";"CHMI";0,000545770674755581
2017;7;"LEMA";"CHMI";NA
2018;7;"LEMA";"CHMI";NA
2019;7;"LEMA";"CHMI";-0,00559977463458251
2020;7;"LEMA";"CHMI";0,000425901506478864
2021;7;"LEMA";"CHMI";0,0151894674456057
2015;8;"LEMA";"CHMI";NA
2016;8;"LEMA";"CHMI";0,000611250027189847
2017;8;"LEMA";"CHMI";NA
2018;8;"LEMA";"CHMI";NA
2019;8;"LEMA";"CHMI";-0,00107053882648857
2020;8;"LEMA";"CHMI";0,00132586842034323
2021;8;"LEMA";"CHMI";-0,0010776637933294
2015;9;"LEMA";"CHMI";NA
2016;9;"LEMA";"CHMI";0,000927539614591397
2017;9;"LEMA";"CHMI";NA
2018;9;"LEMA";"CHMI";NA
2019;9;"LEMA";"CHMI";0,00154788632001592
2020;9;"LEMA";"CHMI";0,00300913152443728
2021;9;"LEMA";"CHMI";0,00136543332517761
2015;1;"MEEL";"CHMI";NA
2016;1;"MEEL";"CHMI";NA
2017;1;"MEEL";"CHMI";NA
2018;1;"MEEL";"CHMI";NA
2019;1;"MEEL";"CHMI";NA
2020;1;"MEEL";"CHMI";NA
2021;1;"MEEL";"CHMI";NA
2015;2;"MEEL";"CHMI";NA
2016;2;"MEEL";"CHMI";NA
2017;2;"MEEL";"CHMI";NA
2018;2;"MEEL";"CHMI";NA
2019;2;"MEEL";"CHMI";NA
2020;2;"MEEL";"CHMI";NA
2021;2;"MEEL";"CHMI";NA
2015;3;"MEEL";"CHMI";NA
2016;3;"MEEL";"CHMI";NA
2017;3;"MEEL";"CHMI";NA
2018;3;"MEEL";"CHMI";NA
2019;3;"MEEL";"CHMI";NA
2020;3;"MEEL";"CHMI";NA
2021;3;"MEEL";"CHMI";NA
2015;4;"MEEL";"CHMI";NA
2016;4;"MEEL";"CHMI";NA
2017;4;"MEEL";"CHMI";NA
2018;4;"MEEL";"CHMI";NA
2019;4;"MEEL";"CHMI";NA
2020;4;"MEEL";"CHMI";NA
2021;4;"MEEL";"CHMI";NA
2015;5;"MEEL";"CHMI";NA
2016;5;"MEEL";"CHMI";NA
2017;5;"MEEL";"CHMI";NA
2018;5;"MEEL";"CHMI";NA
2019;5;"MEEL";"CHMI";NA
2020;5;"MEEL";"CHMI";NA
2021;5;"MEEL";"CHMI";NA
2015;6;"MEEL";"CHMI";NA
2016;6;"MEEL";"CHMI";NA
2017;6;"MEEL";"CHMI";NA
2018;6;"MEEL";"CHMI";NA
2019;6;"MEEL";"CHMI";NA
2020;6;"MEEL";"CHMI";NA
2021;6;"MEEL";"CHMI";NA
2015;7;"MEEL";"CHMI";NA
2016;7;"MEEL";"CHMI";NA
2017;7;"MEEL";"CHMI";NA
2018;7;"MEEL";"CHMI";NA
2019;7;"MEEL";"CHMI";NA
2020;7;"MEEL";"CHMI";NA
2021;7;"MEEL";"CHMI";NA
2015;8;"MEEL";"CHMI";NA
2016;8;"MEEL";"CHMI";NA
2017;8;"MEEL";"CHMI";NA
2018;8;"MEEL";"CHMI";NA
2019;8;"MEEL";"CHMI";NA
2020;8;"MEEL";"CHMI";NA
2021;8;"MEEL";"CHMI";NA
2015;9;"MEEL";"CHMI";NA
2016;9;"MEEL";"CHMI";NA
2017;9;"MEEL";"CHMI";NA
2018;9;"MEEL";"CHMI";NA
2019;9;"MEEL";"CHMI";NA
2020;9;"MEEL";"CHMI";NA
2021;9;"MEEL";"CHMI";NA
2015;1;"MESU";"CHMI";0,0137076399345597
2016;1;"MESU";"CHMI";0,00814814897531664
2017;1;"MESU";"CHMI";-0,0229084549170102
2018;1;"MESU";"CHMI";NA
2019;1;"MESU";"CHMI";0,0225913052406981
2020;1;"MESU";"CHMI";NA
2021;1;"MESU";"CHMI";0,0138234262137919
2015;2;"MESU";"CHMI";-0,0304214977069006
2016;2;"MESU";"CHMI";0,00231496614293537
2017;2;"MESU";"CHMI";0,00779121585444177
2018;2;"MESU";"CHMI";NA
2019;2;"MESU";"CHMI";0,0137477931518128
2020;2;"MESU";"CHMI";NA
2021;2;"MESU";"CHMI";-0,0180179659912545
2015;3;"MESU";"CHMI";0,0439331386042467
2016;3;"MESU";"CHMI";-0,00687416532677234
2017;3;"MESU";"CHMI";0,00461069070531725
2018;3;"MESU";"CHMI";NA
2019;3;"MESU";"CHMI";0,00587289402931482
2020;3;"MESU";"CHMI";NA
2021;3;"MESU";"CHMI";0,00342286632383703
2015;4;"MESU";"CHMI";NA
2016;4;"MESU";"CHMI";-0,0150307480688353
2017;4;"MESU";"CHMI";NA
2018;4;"MESU";"CHMI";NA
2019;4;"MESU";"CHMI";0,0122402767975523
2020;4;"MESU";"CHMI";NA
2021;4;"MESU";"CHMI";0,0175473656626244
2015;5;"MESU";"CHMI";NA
2016;5;"MESU";"CHMI";0,013114314802172
2017;5;"MESU";"CHMI";NA
2018;5;"MESU";"CHMI";NA
2019;5;"MESU";"CHMI";NA
2020;5;"MESU";"CHMI";NA
2021;5;"MESU";"CHMI";-0,00838723463510031
2015;6;"MESU";"CHMI";0,0152858910308455
2016;6;"MESU";"CHMI";0,0263015481190721
2017;6;"MESU";"CHMI";NA
2018;6;"MESU";"CHMI";NA
2019;6;"MESU";"CHMI";NA
2020;6;"MESU";"CHMI";NA
2021;6;"MESU";"CHMI";NA
2015;7;"MESU";"CHMI";NA
2016;7;"MESU";"CHMI";0,00535832436604667
2017;7;"MESU";"CHMI";NA
2018;7;"MESU";"CHMI";NA
2019;7;"MESU";"CHMI";0,00395356990560715
2020;7;"MESU";"CHMI";0,00502502973015964
2021;7;"MESU";"CHMI";0,00570716626451153
2015;8;"MESU";"CHMI";NA
2016;8;"MESU";"CHMI";-0,0415212249540611
2017;8;"MESU";"CHMI";NA
2018;8;"MESU";"CHMI";NA
2019;8;"MESU";"CHMI";0,0138176695603572
2020;8;"MESU";"CHMI";-0,0197491303945226
2021;8;"MESU";"CHMI";0,0260014744692098
2015;9;"MESU";"CHMI";NA
2016;9;"MESU";"CHMI";-0,0195477065450876
2017;9;"MESU";"CHMI";NA
2018;9;"MESU";"CHMI";NA
2019;9;"MESU";"CHMI";-0,0160342696161297
2020;9;"MESU";"CHMI";-0,00773770231209643
2021;9;"MESU";"CHMI";NA
2015;1;"PAIN";"CHMI";0,0461000112403327
2016;1;"PAIN";"CHMI";-0,0537240293094915
2017;1;"PAIN";"CHMI";0,0339026777506935
2018;1;"PAIN";"CHMI";NA
2019;1;"PAIN";"CHMI";-0,0185135878695864
2020;1;"PAIN";"CHMI";-0,00565659934843758
2021;1;"PAIN";"CHMI";0,00525994419532074
2015;2;"PAIN";"CHMI";0,0554790940504623
2016;2;"PAIN";"CHMI";-0,0132148787844082
2017;2;"PAIN";"CHMI";0,0725515723519722
2018;2;"PAIN";"CHMI";0,0160744240270197
2019;2;"PAIN";"CHMI";-0,0190565946200163
2020;2;"PAIN";"CHMI";-0,0194199630410801
2021;2;"PAIN";"CHMI";-0,0121961717593992
2015;3;"PAIN";"CHMI";0,12708349691412
2016;3;"PAIN";"CHMI";-0,0414406283169953
2017;3;"PAIN";"CHMI";0,287766848443429
2018;3;"PAIN";"CHMI";0,0250763194513264
2019;3;"PAIN";"CHMI";-0,00711941080418679
2020;3;"PAIN";"CHMI";-0,0548553450153632
2021;3;"PAIN";"CHMI";-0,0057208014020664
2015;4;"PAIN";"CHMI";0,0426535602163716
2016;4;"PAIN";"CHMI";-0,0315006677323961
2017;4;"PAIN";"CHMI";0,0677586586417566
2018;4;"PAIN";"CHMI";0,0192038789242513
2019;4;"PAIN";"CHMI";-0,0126066282119317
2020;4;"PAIN";"CHMI";-0,0125985832174728
2021;4;"PAIN";"CHMI";-0,00840452595528467
2015;5;"PAIN";"CHMI";0,043905698788904
2016;5;"PAIN";"CHMI";-0,0377962371657537
2017;5;"PAIN";"CHMI";0,0490476093545554
2018;5;"PAIN";"CHMI";NA
2019;5;"PAIN";"CHMI";-0,0124261998300822
2020;5;"PAIN";"CHMI";-0,0044791495031779
2021;5;"PAIN";"CHMI";-0,00975056245292348
2015;6;"PAIN";"CHMI";0,0519638863329786
2016;6;"PAIN";"CHMI";-0,0239576322454614
2017;6;"PAIN";"CHMI";0,0582426446283241
2018;6;"PAIN";"CHMI";0,0183397145512558
2019;6;"PAIN";"CHMI";-0,0135658328128314
2020;6;"PAIN";"CHMI";0,018399894480126
2021;6;"PAIN";"CHMI";-0,141465996663139
2015;7;"PAIN";"CHMI";NA
2016;7;"PAIN";"CHMI";0,00621118386918321
2017;7;"PAIN";"CHMI";NA
2018;7;"PAIN";"CHMI";NA
2019;7;"PAIN";"CHMI";-0,0160629172286327
2020;7;"PAIN";"CHMI";-0,00313940955661881
2021;7;"PAIN";"CHMI";-0,0128832533417882
2015;8;"PAIN";"CHMI";NA
2016;8;"PAIN";"CHMI";-0,0176862072787185
2017;8;"PAIN";"CHMI";NA
2018;8;"PAIN";"CHMI";NA
2019;8;"PAIN";"CHMI";-0,0240294094587705
2020;8;"PAIN";"CHMI";0,0117151117374375
2021;8;"PAIN";"CHMI";-0,00537683438304914
2015;9;"PAIN";"CHMI";NA
2016;9;"PAIN";"CHMI";-0,00657552778758184
2017;9;"PAIN";"CHMI";NA
2018;9;"PAIN";"CHMI";NA
2019;9;"PAIN";"CHMI";-0,0223197274988733
2020;9;"PAIN";"CHMI";0,0186645195237426
2021;9;"PAIN";"CHMI";0,0186898899037958
2015;1;"PLCO";"CHMI";0,0129514935246734
2016;1;"PLCO";"CHMI";0,000641752004696663
2017;1;"PLCO";"CHMI";-0,00470908103132102
2018;1;"PLCO";"CHMI";NA
2019;1;"PLCO";"CHMI";NA
2020;1;"PLCO";"CHMI";-0,0148169089277615
2021;1;"PLCO";"CHMI";-0,000679883738433518
2015;2;"PLCO";"CHMI";0,011542970351927
2016;2;"PLCO";"CHMI";0,0184746650160442
2017;2;"PLCO";"CHMI";NA
2018;2;"PLCO";"CHMI";NA
2019;2;"PLCO";"CHMI";NA
2020;2;"PLCO";"CHMI";-0,00284079474512081
2021;2;"PLCO";"CHMI";0,00463429490882368
2015;3;"PLCO";"CHMI";0,592046004255515
2016;3;"PLCO";"CHMI";0,0144323247840269
2017;3;"PLCO";"CHMI";0,147629047239011
2018;3;"PLCO";"CHMI";NA
2019;3;"PLCO";"CHMI";NA
2020;3;"PLCO";"CHMI";-0,00935157021558519
2021;3;"PLCO";"CHMI";-0,00066202472777845
2015;4;"PLCO";"CHMI";0,0119324673475562
2016;4;"PLCO";"CHMI";0,0286961618501993
2017;4;"PLCO";"CHMI";0,0131441695123972
2018;4;"PLCO";"CHMI";NA
2019;4;"PLCO";"CHMI";-0,0036244775552335
2020;4;"PLCO";"CHMI";NA
2021;4;"PLCO";"CHMI";-0,00469315812176966
2015;5;"PLCO";"CHMI";0,00520546155248345
2016;5;"PLCO";"CHMI";0,000637062826201971
2017;5;"PLCO";"CHMI";0,0247969230803658
2018;5;"PLCO";"CHMI";NA
2019;5;"PLCO";"CHMI";NA
2020;5;"PLCO";"CHMI";NA
2021;5;"PLCO";"CHMI";-0,00702568986628952
2015;6;"PLCO";"CHMI";-0,0140845369460065
2016;6;"PLCO";"CHMI";0,0331222363664315
2017;6;"PLCO";"CHMI";0,00552532924395666
2018;6;"PLCO";"CHMI";NA
2019;6;"PLCO";"CHMI";0,019853617105724
2020;6;"PLCO";"CHMI";-0,0114414289792103
2021;6;"PLCO";"CHMI";0,0158780765968769
2015;7;"PLCO";"CHMI";NA
2016;7;"PLCO";"CHMI";-0,00806774584473739
2017;7;"PLCO";"CHMI";NA
2018;7;"PLCO";"CHMI";NA
2019;7;"PLCO";"CHMI";-0,00685831278688007
2020;7;"PLCO";"CHMI";-0,0294848555692011
2021;7;"PLCO";"CHMI";-0,0108737557413361
2015;8;"PLCO";"CHMI";-0,0037558696397842
2016;8;"PLCO";"CHMI";0,0276419236824237
2017;8;"PLCO";"CHMI";NA
2018;8;"PLCO";"CHMI";NA
2019;8;"PLCO";"CHMI";0,00921762038576814
2020;8;"PLCO";"CHMI";-0,0178795060389966
2021;8;"PLCO";"CHMI";0,00173478116601613
2015;9;"PLCO";"CHMI";NA
2016;9;"PLCO";"CHMI";0,0157017708834293
2017;9;"PLCO";"CHMI";NA
2018;9;"PLCO";"CHMI";NA
2019;9;"PLCO";"CHMI";0,0189898675770784
2020;9;"PLCO";"CHMI";-0,0189597689798432
2021;9;"PLCO";"CHMI";-0,00468000128003887
2015;1;"POMA";"CHMI";-0,000107613746727986
2016;1;"POMA";"CHMI";NA
2017;1;"POMA";"CHMI";-0,0124915504213882
2018;1;"POMA";"CHMI";0,00372841317731157
2019;1;"POMA";"CHMI";0,000914079574119476
2020;1;"POMA";"CHMI";NA
2021;1;"POMA";"CHMI";NA
2015;2;"POMA";"CHMI";0,000579324643196561
2016;2;"POMA";"CHMI";NA
2017;2;"POMA";"CHMI";-0,0082078768314641
2018;2;"POMA";"CHMI";0,00821517713976176
2019;2;"POMA";"CHMI";-0,0198981088343923
2020;2;"POMA";"CHMI";NA
2021;2;"POMA";"CHMI";NA
2015;3;"POMA";"CHMI";0,00511488391414959
2016;3;"POMA";"CHMI";NA
2017;3;"POMA";"CHMI";0,0491794471726253
2018;3;"POMA";"CHMI";-0,0150353415192644
2019;3;"POMA";"CHMI";0,00112381639785159
2020;3;"POMA";"CHMI";NA
2021;3;"POMA";"CHMI";NA
2015;4;"POMA";"CHMI";NA
2016;4;"POMA";"CHMI";NA
2017;4;"POMA";"CHMI";-0,0191336606532813
2018;4;"POMA";"CHMI";-0,00252803295674418
2019;4;"POMA";"CHMI";0,00512748457497364
2020;4;"POMA";"CHMI";NA
2021;4;"POMA";"CHMI";NA
2015;5;"POMA";"CHMI";NA
2016;5;"POMA";"CHMI";NA
2017;5;"POMA";"CHMI";0,0148151850665103
2018;5;"POMA";"CHMI";-0,0175399988433264
2019;5;"POMA";"CHMI";0,0180700103281468
2020;5;"POMA";"CHMI";NA
2021;5;"POMA";"CHMI";-0,0164296947809952
2015;6;"POMA";"CHMI";0,0101577251022722
2016;6;"POMA";"CHMI";NA
2017;6;"POMA";"CHMI";-0,0200632920440296
2018;6;"POMA";"CHMI";0,00937077205873766
2019;6;"POMA";"CHMI";-0,0133623483903169
2020;6;"POMA";"CHMI";NA
2021;6;"POMA";"CHMI";0,0193047008646183
2015;7;"POMA";"CHMI";0,0125337698937703
2016;7;"POMA";"CHMI";-0,0142054768581227
2017;7;"POMA";"CHMI";NA
2018;7;"POMA";"CHMI";NA
2019;7;"POMA";"CHMI";0,0380317949783523
2020;7;"POMA";"CHMI";0,0083767868753452
2021;7;"POMA";"CHMI";0,0174756238885957
2015;8;"POMA";"CHMI";0,00670156266096929
2016;8;"POMA";"CHMI";-0,0150613573039082
2017;8;"POMA";"CHMI";-0,0385056284161939
2018;8;"POMA";"CHMI";NA
2019;8;"POMA";"CHMI";0,0154818183739854
2020;8;"POMA";"CHMI";0,00617466268959427
2021;8;"POMA";"CHMI";0,00467541718420279
2015;9;"POMA";"CHMI";NA
2016;9;"POMA";"CHMI";0,00689852206170822
2017;9;"POMA";"CHMI";NA
2018;9;"POMA";"CHMI";NA
2019;9;"POMA";"CHMI";0,015815775215915
2020;9;"POMA";"CHMI";NA
2021;9;"POMA";"CHMI";-0,000256447810379866
2015;1;"POMO";"CHMI";-0,0101526104115446
2016;1;"POMO";"CHMI";NA
2017;1;"POMO";"CHMI";NA
2018;1;"POMO";"CHMI";NA
2019;1;"POMO";"CHMI";NA
2020;1;"POMO";"CHMI";NA
2021;1;"POMO";"CHMI";NA
2015;2;"POMO";"CHMI";0,0079810185293337
2016;2;"POMO";"CHMI";NA
2017;2;"POMO";"CHMI";-0,00963755528947031
2018;2;"POMO";"CHMI";NA
2019;2;"POMO";"CHMI";NA
2020;2;"POMO";"CHMI";NA
2021;2;"POMO";"CHMI";NA
2015;3;"POMO";"CHMI";0,0629413715189429
2016;3;"POMO";"CHMI";0,00110594095217999
