"year";"plot";"focal";"neighbour";"magnitude"
2020;9;"PLCO";"BEMA";NA
2021;9;"PLCO";"BEMA";NA
2015;1;"POMA";"BEMA";0,0278952944248192
2016;1;"POMA";"BEMA";NA
2017;1;"POMA";"BEMA";NA
2018;1;"POMA";"BEMA";NA
2019;1;"POMA";"BEMA";NA
2020;1;"POMA";"BEMA";NA
2021;1;"POMA";"BEMA";NA
2015;2;"POMA";"BEMA";NA
2016;2;"POMA";"BEMA";NA
2017;2;"POMA";"BEMA";NA
2018;2;"POMA";"BEMA";NA
2019;2;"POMA";"BEMA";NA
2020;2;"POMA";"BEMA";NA
2021;2;"POMA";"BEMA";NA
2015;3;"POMA";"BEMA";0,0278952944248192
2016;3;"POMA";"BEMA";NA
2017;3;"POMA";"BEMA";NA
2018;3;"POMA";"BEMA";-0,00733340323586798
2019;3;"POMA";"BEMA";NA
2020;3;"POMA";"BEMA";NA
2021;3;"POMA";"BEMA";NA
2015;4;"POMA";"BEMA";NA
2016;4;"POMA";"BEMA";NA
2017;4;"POMA";"BEMA";NA
2018;4;"POMA";"BEMA";NA
2019;4;"POMA";"BEMA";-9,45555130747274e-05
2020;4;"POMA";"BEMA";NA
2021;4;"POMA";"BEMA";NA
2015;5;"POMA";"BEMA";NA
2016;5;"POMA";"BEMA";NA
2017;5;"POMA";"BEMA";NA
2018;5;"POMA";"BEMA";NA
2019;5;"POMA";"BEMA";-9,45555130747274e-05
2020;5;"POMA";"BEMA";NA
2021;5;"POMA";"BEMA";NA
2015;6;"POMA";"BEMA";NA
2016;6;"POMA";"BEMA";NA
2017;6;"POMA";"BEMA";NA
2018;6;"POMA";"BEMA";NA
2019;6;"POMA";"BEMA";NA
2020;6;"POMA";"BEMA";NA
2021;6;"POMA";"BEMA";NA
2015;7;"POMA";"BEMA";NA
2016;7;"POMA";"BEMA";0,00235197510256666
2017;7;"POMA";"BEMA";NA
2018;7;"POMA";"BEMA";NA
2019;7;"POMA";"BEMA";-9,45555130747274e-05
2020;7;"POMA";"BEMA";-0,000755076109063475
2021;7;"POMA";"BEMA";0,00260633470926012
2015;8;"POMA";"BEMA";NA
2016;8;"POMA";"BEMA";0,00235197510256666
2017;8;"POMA";"BEMA";NA
2018;8;"POMA";"BEMA";NA
2019;8;"POMA";"BEMA";-9,45555130747274e-05
2020;8;"POMA";"BEMA";-0,000755076109063475
2021;8;"POMA";"BEMA";0,00260633470926012
2015;9;"POMA";"BEMA";NA
2016;9;"POMA";"BEMA";0,00235197510256666
2017;9;"POMA";"BEMA";NA
2018;9;"POMA";"BEMA";NA
2019;9;"POMA";"BEMA";-9,45555130747274e-05
2020;9;"POMA";"BEMA";NA
2021;9;"POMA";"BEMA";NA
2015;1;"POMO";"BEMA";NA
2016;1;"POMO";"BEMA";NA
2017;1;"POMO";"BEMA";NA
2018;1;"POMO";"BEMA";NA
2019;1;"POMO";"BEMA";NA
2020;1;"POMO";"BEMA";NA
2021;1;"POMO";"BEMA";NA
2015;2;"POMO";"BEMA";0,356415122341969
2016;2;"POMO";"BEMA";NA
2017;2;"POMO";"BEMA";NA
2018;2;"POMO";"BEMA";NA
2019;2;"POMO";"BEMA";NA
2020;2;"POMO";"BEMA";NA
2021;2;"POMO";"BEMA";NA
2015;3;"POMO";"BEMA";0,356415122341969
2016;3;"POMO";"BEMA";NA
2017;3;"POMO";"BEMA";NA
2018;3;"POMO";"BEMA";NA
2019;3;"POMO";"BEMA";NA
2020;3;"POMO";"BEMA";NA
2021;3;"POMO";"BEMA";NA
2015;4;"POMO";"BEMA";NA
2016;4;"POMO";"BEMA";NA
2017;4;"POMO";"BEMA";NA
2018;4;"POMO";"BEMA";NA
2019;4;"POMO";"BEMA";NA
2020;4;"POMO";"BEMA";NA
2021;4;"POMO";"BEMA";NA
2015;5;"POMO";"BEMA";NA
2016;5;"POMO";"BEMA";NA
2017;5;"POMO";"BEMA";NA
2018;5;"POMO";"BEMA";NA
2019;5;"POMO";"BEMA";NA
2020;5;"POMO";"BEMA";NA
2021;5;"POMO";"BEMA";NA
2015;6;"POMO";"BEMA";NA
2016;6;"POMO";"BEMA";NA
2017;6;"POMO";"BEMA";NA
2018;6;"POMO";"BEMA";NA
2019;6;"POMO";"BEMA";NA
2020;6;"POMO";"BEMA";NA
2021;6;"POMO";"BEMA";NA
2015;7;"POMO";"BEMA";NA
2016;7;"POMO";"BEMA";NA
2017;7;"POMO";"BEMA";NA
2018;7;"POMO";"BEMA";NA
2019;7;"POMO";"BEMA";0,0494845185809716
2020;7;"POMO";"BEMA";0,126087930766355
2021;7;"POMO";"BEMA";NA
2015;8;"POMO";"BEMA";NA
2016;8;"POMO";"BEMA";0,0392856914490559
2017;8;"POMO";"BEMA";NA
2018;8;"POMO";"BEMA";NA
2019;8;"POMO";"BEMA";0,0494845185809716
2020;8;"POMO";"BEMA";0,126087930766355
2021;8;"POMO";"BEMA";-0,197084225815624
2015;9;"POMO";"BEMA";NA
2016;9;"POMO";"BEMA";0,0392856914490559
2017;9;"POMO";"BEMA";NA
2018;9;"POMO";"BEMA";NA
2019;9;"POMO";"BEMA";NA
2020;9;"POMO";"BEMA";NA
2021;9;"POMO";"BEMA";NA
2015;1;"PUPA";"BEMA";NA
2016;1;"PUPA";"BEMA";-0,0212251861792338
2017;1;"PUPA";"BEMA";NA
2018;1;"PUPA";"BEMA";NA
2019;1;"PUPA";"BEMA";NA
2020;1;"PUPA";"BEMA";0,112752449811947
2021;1;"PUPA";"BEMA";NA
2015;2;"PUPA";"BEMA";0,0141634833908374
2016;2;"PUPA";"BEMA";NA
2017;2;"PUPA";"BEMA";-0,0138120963717413
2018;2;"PUPA";"BEMA";NA
2019;2;"PUPA";"BEMA";NA
2020;2;"PUPA";"BEMA";0,112752449811947
2021;2;"PUPA";"BEMA";NA
2015;3;"PUPA";"BEMA";NA
2016;3;"PUPA";"BEMA";NA
2017;3;"PUPA";"BEMA";NA
2018;3;"PUPA";"BEMA";NA
2019;3;"PUPA";"BEMA";NA
2020;3;"PUPA";"BEMA";0,112752449811947
2021;3;"PUPA";"BEMA";NA
2015;4;"PUPA";"BEMA";NA
2016;4;"PUPA";"BEMA";NA
2017;4;"PUPA";"BEMA";NA
2018;4;"PUPA";"BEMA";NA
2019;4;"PUPA";"BEMA";NA
2020;4;"PUPA";"BEMA";NA
2021;4;"PUPA";"BEMA";NA
2015;5;"PUPA";"BEMA";NA
2016;5;"PUPA";"BEMA";NA
2017;5;"PUPA";"BEMA";NA
2018;5;"PUPA";"BEMA";NA
2019;5;"PUPA";"BEMA";NA
2020;5;"PUPA";"BEMA";0,112752449811947
2021;5;"PUPA";"BEMA";NA
2015;6;"PUPA";"BEMA";NA
2016;6;"PUPA";"BEMA";NA
2017;6;"PUPA";"BEMA";NA
2018;6;"PUPA";"BEMA";NA
2019;6;"PUPA";"BEMA";NA
2020;6;"PUPA";"BEMA";0,112752449811947
2021;6;"PUPA";"BEMA";NA
2015;7;"PUPA";"BEMA";NA
2016;7;"PUPA";"BEMA";-0,0212251861792338
2017;7;"PUPA";"BEMA";NA
2018;7;"PUPA";"BEMA";NA
2019;7;"PUPA";"BEMA";-0,00852040837600811
2020;7;"PUPA";"BEMA";0,112752449811947
2021;7;"PUPA";"BEMA";NA
2015;8;"PUPA";"BEMA";NA
2016;8;"PUPA";"BEMA";-0,0212251861792338
2017;8;"PUPA";"BEMA";NA
2018;8;"PUPA";"BEMA";NA
2019;8;"PUPA";"BEMA";-0,00852040837600811
2020;8;"PUPA";"BEMA";0,112752449811947
2021;8;"PUPA";"BEMA";NA
2015;9;"PUPA";"BEMA";NA
2016;9;"PUPA";"BEMA";NA
2017;9;"PUPA";"BEMA";NA
2018;9;"PUPA";"BEMA";NA
2019;9;"PUPA";"BEMA";NA
2020;9;"PUPA";"BEMA";0,112752449811947
2021;9;"PUPA";"BEMA";NA
2015;1;"SASO";"BEMA";NA
2016;1;"SASO";"BEMA";NA
2017;1;"SASO";"BEMA";NA
2018;1;"SASO";"BEMA";NA
2019;1;"SASO";"BEMA";NA
2020;1;"SASO";"BEMA";0,100901117723583
2021;1;"SASO";"BEMA";-0,0228806434305309
2015;2;"SASO";"BEMA";0,0603370933156406
2016;2;"SASO";"BEMA";NA
2017;2;"SASO";"BEMA";NA
2018;2;"SASO";"BEMA";NA
2019;2;"SASO";"BEMA";NA
2020;2;"SASO";"BEMA";0,100901117723583
2021;2;"SASO";"BEMA";-0,0228806434305309
2015;3;"SASO";"BEMA";NA
2016;3;"SASO";"BEMA";NA
2017;3;"SASO";"BEMA";NA
2018;3;"SASO";"BEMA";NA
2019;3;"SASO";"BEMA";NA
2020;3;"SASO";"BEMA";0,100901117723583
2021;3;"SASO";"BEMA";NA
2015;4;"SASO";"BEMA";0,0603370933156406
2016;4;"SASO";"BEMA";NA
2017;4;"SASO";"BEMA";NA
2018;4;"SASO";"BEMA";NA
2019;4;"SASO";"BEMA";NA
2020;4;"SASO";"BEMA";NA
2021;4;"SASO";"BEMA";NA
2015;5;"SASO";"BEMA";0,0603370933156406
2016;5;"SASO";"BEMA";NA
2017;5;"SASO";"BEMA";NA
2018;5;"SASO";"BEMA";NA
2019;5;"SASO";"BEMA";NA
2020;5;"SASO";"BEMA";NA
2021;5;"SASO";"BEMA";NA
2015;6;"SASO";"BEMA";0,0603370933156406
2016;6;"SASO";"BEMA";NA
2017;6;"SASO";"BEMA";NA
2018;6;"SASO";"BEMA";NA
2019;6;"SASO";"BEMA";NA
2020;6;"SASO";"BEMA";NA
2021;6;"SASO";"BEMA";NA
2015;7;"SASO";"BEMA";NA
2016;7;"SASO";"BEMA";NA
2017;7;"SASO";"BEMA";NA
2018;7;"SASO";"BEMA";NA
2019;7;"SASO";"BEMA";0,0569420132713354
2020;7;"SASO";"BEMA";0,100901117723583
2021;7;"SASO";"BEMA";NA
2015;8;"SASO";"BEMA";0,0603370933156406
2016;8;"SASO";"BEMA";NA
2017;8;"SASO";"BEMA";NA
2018;8;"SASO";"BEMA";NA
2019;8;"SASO";"BEMA";0,0569420132713354
2020;8;"SASO";"BEMA";NA
2021;8;"SASO";"BEMA";NA
2015;9;"SASO";"BEMA";NA
2016;9;"SASO";"BEMA";NA
2017;9;"SASO";"BEMA";NA
2018;9;"SASO";"BEMA";NA
2019;9;"SASO";"BEMA";NA
2020;9;"SASO";"BEMA";NA
2021;9;"SASO";"BEMA";NA
2015;1;"SCLA";"BEMA";NA
2016;1;"SCLA";"BEMA";-0,00915619923740108
2017;1;"SCLA";"BEMA";NA
2018;1;"SCLA";"BEMA";NA
2019;1;"SCLA";"BEMA";NA
2020;1;"SCLA";"BEMA";0,398562941774058
2021;1;"SCLA";"BEMA";0,0990998032063354
2015;2;"SCLA";"BEMA";NA
2016;2;"SCLA";"BEMA";-0,00915619923740108
2017;2;"SCLA";"BEMA";0,0916591796631535
2018;2;"SCLA";"BEMA";NA
2019;2;"SCLA";"BEMA";NA
2020;2;"SCLA";"BEMA";0,398562941774058
2021;2;"SCLA";"BEMA";0,0990998032063354
2015;3;"SCLA";"BEMA";NA
2016;3;"SCLA";"BEMA";-0,00915619923740108
2017;3;"SCLA";"BEMA";NA
2018;3;"SCLA";"BEMA";NA
2019;3;"SCLA";"BEMA";NA
2020;3;"SCLA";"BEMA";0,398562941774058
2021;3;"SCLA";"BEMA";NA
2015;4;"SCLA";"BEMA";NA
2016;4;"SCLA";"BEMA";-0,00915619923740108
2017;4;"SCLA";"BEMA";NA
2018;4;"SCLA";"BEMA";NA
2019;4;"SCLA";"BEMA";NA
2020;4;"SCLA";"BEMA";NA
2021;4;"SCLA";"BEMA";NA
2015;5;"SCLA";"BEMA";NA
2016;5;"SCLA";"BEMA";NA
2017;5;"SCLA";"BEMA";NA
2018;5;"SCLA";"BEMA";NA
2019;5;"SCLA";"BEMA";NA
2020;5;"SCLA";"BEMA";NA
2021;5;"SCLA";"BEMA";0,0990998032063354
2015;6;"SCLA";"BEMA";NA
2016;6;"SCLA";"BEMA";-0,00915619923740108
2017;6;"SCLA";"BEMA";NA
2018;6;"SCLA";"BEMA";NA
2019;6;"SCLA";"BEMA";NA
2020;6;"SCLA";"BEMA";NA
2021;6;"SCLA";"BEMA";NA
2015;7;"SCLA";"BEMA";NA
2016;7;"SCLA";"BEMA";-0,00915619923740108
2017;7;"SCLA";"BEMA";NA
2018;7;"SCLA";"BEMA";NA
2019;7;"SCLA";"BEMA";-0,0570591758445532
2020;7;"SCLA";"BEMA";0,398562941774058
2021;7;"SCLA";"BEMA";0,0990998032063354
2015;8;"SCLA";"BEMA";NA
2016;8;"SCLA";"BEMA";-0,00915619923740108
2017;8;"SCLA";"BEMA";NA
2018;8;"SCLA";"BEMA";NA
2019;8;"SCLA";"BEMA";NA
2020;8;"SCLA";"BEMA";0,398562941774058
2021;8;"SCLA";"BEMA";0,0990998032063354
2015;9;"SCLA";"BEMA";NA
2016;9;"SCLA";"BEMA";-0,00915619923740108
2017;9;"SCLA";"BEMA";NA
2018;9;"SCLA";"BEMA";NA
2019;9;"SCLA";"BEMA";NA
2020;9;"SCLA";"BEMA";NA
2021;9;"SCLA";"BEMA";NA
2015;1;"SOAS";"BEMA";NA
2016;1;"SOAS";"BEMA";NA
2017;1;"SOAS";"BEMA";NA
2018;1;"SOAS";"BEMA";NA
2019;1;"SOAS";"BEMA";NA
2020;1;"SOAS";"BEMA";0,00863714436624939
2021;1;"SOAS";"BEMA";-0,0180898591771782
2015;2;"SOAS";"BEMA";NA
2016;2;"SOAS";"BEMA";NA
2017;2;"SOAS";"BEMA";NA
2018;2;"SOAS";"BEMA";NA
2019;2;"SOAS";"BEMA";NA
2020;2;"SOAS";"BEMA";0,00863714436624939
2021;2;"SOAS";"BEMA";-0,0180898591771782
2015;3;"SOAS";"BEMA";-0,00649063296341304
2016;3;"SOAS";"BEMA";NA
2017;3;"SOAS";"BEMA";NA
2018;3;"SOAS";"BEMA";NA
2019;3;"SOAS";"BEMA";NA
2020;3;"SOAS";"BEMA";0,00863714436624939
2021;3;"SOAS";"BEMA";-0,0180898591771782
2015;4;"SOAS";"BEMA";-0,00649063296341304
2016;4;"SOAS";"BEMA";NA
2017;4;"SOAS";"BEMA";NA
2018;4;"SOAS";"BEMA";NA
2019;4;"SOAS";"BEMA";NA
2020;4;"SOAS";"BEMA";NA
2021;4;"SOAS";"BEMA";-0,0180898591771782
2015;5;"SOAS";"BEMA";NA
2016;5;"SOAS";"BEMA";NA
2017;5;"SOAS";"BEMA";NA
2018;5;"SOAS";"BEMA";NA
2019;5;"SOAS";"BEMA";NA
2020;5;"SOAS";"BEMA";NA
2021;5;"SOAS";"BEMA";-0,0180898591771782
2015;6;"SOAS";"BEMA";NA
2016;6;"SOAS";"BEMA";-0,000309307116925296
2017;6;"SOAS";"BEMA";NA
2018;6;"SOAS";"BEMA";NA
2019;6;"SOAS";"BEMA";NA
2020;6;"SOAS";"BEMA";NA
2021;6;"SOAS";"BEMA";-0,0180898591771782
2015;7;"SOAS";"BEMA";NA
2016;7;"SOAS";"BEMA";-0,000309307116925296
2017;7;"SOAS";"BEMA";NA
2018;7;"SOAS";"BEMA";NA
2019;7;"SOAS";"BEMA";-0,00371210992159434
2020;7;"SOAS";"BEMA";0,00863714436624939
2021;7;"SOAS";"BEMA";-0,0180898591771782
2015;8;"SOAS";"BEMA";NA
2016;8;"SOAS";"BEMA";-0,000309307116925296
2017;8;"SOAS";"BEMA";NA
2018;8;"SOAS";"BEMA";NA
2019;8;"SOAS";"BEMA";-0,00371210992159434
2020;8;"SOAS";"BEMA";0,00863714436624939
2021;8;"SOAS";"BEMA";-0,0180898591771782
2015;9;"SOAS";"BEMA";NA
2016;9;"SOAS";"BEMA";-0,000309307116925296
2017;9;"SOAS";"BEMA";NA
2018;9;"SOAS";"BEMA";NA
2019;9;"SOAS";"BEMA";NA
2020;9;"SOAS";"BEMA";0,00863714436624939
2021;9;"SOAS";"BEMA";-0,0180898591771782
2015;1;"SPRU";"BEMA";NA
2016;1;"SPRU";"BEMA";NA
2017;1;"SPRU";"BEMA";NA
2018;1;"SPRU";"BEMA";NA
2019;1;"SPRU";"BEMA";NA
2020;1;"SPRU";"BEMA";NA
2021;1;"SPRU";"BEMA";NA
2015;2;"SPRU";"BEMA";NA
2016;2;"SPRU";"BEMA";NA
2017;2;"SPRU";"BEMA";NA
2018;2;"SPRU";"BEMA";NA
2019;2;"SPRU";"BEMA";NA
2020;2;"SPRU";"BEMA";NA
2021;2;"SPRU";"BEMA";NA
2015;3;"SPRU";"BEMA";NA
2016;3;"SPRU";"BEMA";NA
2017;3;"SPRU";"BEMA";NA
2018;3;"SPRU";"BEMA";NA
2019;3;"SPRU";"BEMA";NA
2020;3;"SPRU";"BEMA";NA
2021;3;"SPRU";"BEMA";NA
2015;4;"SPRU";"BEMA";NA
2016;4;"SPRU";"BEMA";NA
2017;4;"SPRU";"BEMA";NA
2018;4;"SPRU";"BEMA";NA
2019;4;"SPRU";"BEMA";NA
2020;4;"SPRU";"BEMA";NA
2021;4;"SPRU";"BEMA";NA
2015;5;"SPRU";"BEMA";NA
2016;5;"SPRU";"BEMA";NA
2017;5;"SPRU";"BEMA";NA
2018;5;"SPRU";"BEMA";NA
2019;5;"SPRU";"BEMA";NA
2020;5;"SPRU";"BEMA";NA
2021;5;"SPRU";"BEMA";NA
2015;6;"SPRU";"BEMA";NA
2016;6;"SPRU";"BEMA";NA
2017;6;"SPRU";"BEMA";NA
2018;6;"SPRU";"BEMA";NA
2019;6;"SPRU";"BEMA";NA
2020;6;"SPRU";"BEMA";NA
2021;6;"SPRU";"BEMA";NA
2015;7;"SPRU";"BEMA";NA
2016;7;"SPRU";"BEMA";-0,00552087834783509
2017;7;"SPRU";"BEMA";NA
2018;7;"SPRU";"BEMA";NA
2019;7;"SPRU";"BEMA";-0,00196791338399221
2020;7;"SPRU";"BEMA";0,00182859557400743
2021;7;"SPRU";"BEMA";0,0230310946191812
2015;8;"SPRU";"BEMA";NA
2016;8;"SPRU";"BEMA";-0,00552087834783509
2017;8;"SPRU";"BEMA";NA
2018;8;"SPRU";"BEMA";NA
2019;8;"SPRU";"BEMA";-0,00196791338399221
2020;8;"SPRU";"BEMA";0,00182859557400743
2021;8;"SPRU";"BEMA";0,0230310946191812
2015;9;"SPRU";"BEMA";NA
2016;9;"SPRU";"BEMA";-0,00552087834783509
2017;9;"SPRU";"BEMA";NA
2018;9;"SPRU";"BEMA";NA
2019;9;"SPRU";"BEMA";NA
2020;9;"SPRU";"BEMA";NA
2021;9;"SPRU";"BEMA";NA
2015;1;"SUSP";"BEMA";NA
2016;1;"SUSP";"BEMA";NA
2017;1;"SUSP";"BEMA";NA
2018;1;"SUSP";"BEMA";NA
2019;1;"SUSP";"BEMA";NA
2020;1;"SUSP";"BEMA";NA
2021;1;"SUSP";"BEMA";NA
2015;2;"SUSP";"BEMA";NA
2016;2;"SUSP";"BEMA";NA
2017;2;"SUSP";"BEMA";NA
2018;2;"SUSP";"BEMA";NA
2019;2;"SUSP";"BEMA";NA
2020;2;"SUSP";"BEMA";NA
2021;2;"SUSP";"BEMA";NA
2015;3;"SUSP";"BEMA";NA
2016;3;"SUSP";"BEMA";NA
2017;3;"SUSP";"BEMA";NA
2018;3;"SUSP";"BEMA";NA
2019;3;"SUSP";"BEMA";NA
2020;3;"SUSP";"BEMA";NA
2021;3;"SUSP";"BEMA";NA
2015;4;"SUSP";"BEMA";NA
2016;4;"SUSP";"BEMA";NA
2017;4;"SUSP";"BEMA";NA
2018;4;"SUSP";"BEMA";NA
2019;4;"SUSP";"BEMA";NA
2020;4;"SUSP";"BEMA";NA
2021;4;"SUSP";"BEMA";NA
2015;5;"SUSP";"BEMA";NA
2016;5;"SUSP";"BEMA";NA
2017;5;"SUSP";"BEMA";NA
2018;5;"SUSP";"BEMA";NA
2019;5;"SUSP";"BEMA";NA
2020;5;"SUSP";"BEMA";NA
2021;5;"SUSP";"BEMA";NA
2015;6;"SUSP";"BEMA";NA
2016;6;"SUSP";"BEMA";NA
2017;6;"SUSP";"BEMA";NA
2018;6;"SUSP";"BEMA";NA
2019;6;"SUSP";"BEMA";NA
2020;6;"SUSP";"BEMA";NA
2021;6;"SUSP";"BEMA";NA
2015;7;"SUSP";"BEMA";NA
2016;7;"SUSP";"BEMA";NA
2017;7;"SUSP";"BEMA";NA
2018;7;"SUSP";"BEMA";NA
2019;7;"SUSP";"BEMA";NA
2020;7;"SUSP";"BEMA";NA
2021;7;"SUSP";"BEMA";NA
2015;8;"SUSP";"BEMA";NA
2016;8;"SUSP";"BEMA";NA
2017;8;"SUSP";"BEMA";NA
2018;8;"SUSP";"BEMA";NA
2019;8;"SUSP";"BEMA";NA
2020;8;"SUSP";"BEMA";NA
2021;8;"SUSP";"BEMA";NA
2015;9;"SUSP";"BEMA";NA
2016;9;"SUSP";"BEMA";NA
2017;9;"SUSP";"BEMA";NA
2018;9;"SUSP";"BEMA";NA
2019;9;"SUSP";"BEMA";NA
2020;9;"SUSP";"BEMA";NA
2021;9;"SUSP";"BEMA";NA
2015;1;"BEMA";"CETE";-0,0755476903163066
2016;1;"BEMA";"CETE";NA
2017;1;"BEMA";"CETE";NA
2018;1;"BEMA";"CETE";NA
2019;1;"BEMA";"CETE";NA
2020;1;"BEMA";"CETE";0,0657306188240366
2021;1;"BEMA";"CETE";NA
2015;2;"BEMA";"CETE";-0,0755476903163066
2016;2;"BEMA";"CETE";NA
2017;2;"BEMA";"CETE";NA
2018;2;"BEMA";"CETE";0,0852465109602698
2019;2;"BEMA";"CETE";-0,0419286056134893
2020;2;"BEMA";"CETE";0,0657306188240366
2021;2;"BEMA";"CETE";0,0639918962518181
2015;3;"BEMA";"CETE";-0,0755476903163066
2016;3;"BEMA";"CETE";NA
2017;3;"BEMA";"CETE";NA
2018;3;"BEMA";"CETE";NA
2019;3;"BEMA";"CETE";NA
2020;3;"BEMA";"CETE";0,0657306188240366
2021;3;"BEMA";"CETE";0,0639918962518181
2015;4;"BEMA";"CETE";-0,0755476903163066
2016;4;"BEMA";"CETE";NA
2017;4;"BEMA";"CETE";NA
2018;4;"BEMA";"CETE";NA
2019;4;"BEMA";"CETE";NA
2020;4;"BEMA";"CETE";NA
2021;4;"BEMA";"CETE";0,0639918962518181
2015;5;"BEMA";"CETE";-0,0755476903163066
2016;5;"BEMA";"CETE";NA
2017;5;"BEMA";"CETE";NA
2018;5;"BEMA";"CETE";NA
2019;5;"BEMA";"CETE";NA
2020;5;"BEMA";"CETE";0,0657306188240366
2021;5;"BEMA";"CETE";NA
2015;6;"BEMA";"CETE";NA
2016;6;"BEMA";"CETE";NA
2017;6;"BEMA";"CETE";NA
2018;6;"BEMA";"CETE";NA
2019;6;"BEMA";"CETE";NA
2020;6;"BEMA";"CETE";NA
2021;6;"BEMA";"CETE";0,0639918962518181
2015;7;"BEMA";"CETE";NA
2016;7;"BEMA";"CETE";NA
2017;7;"BEMA";"CETE";NA
2018;7;"BEMA";"CETE";NA
2019;7;"BEMA";"CETE";-0,0419286056134893
2020;7;"BEMA";"CETE";0,0657306188240366
2021;7;"BEMA";"CETE";0,0639918962518181
2015;8;"BEMA";"CETE";NA
2016;8;"BEMA";"CETE";NA
2017;8;"BEMA";"CETE";NA
2018;8;"BEMA";"CETE";NA
2019;8;"BEMA";"CETE";-0,0419286056134893
2020;8;"BEMA";"CETE";0,0657306188240366
2021;8;"BEMA";"CETE";0,0639918962518181
2015;9;"BEMA";"CETE";NA
2016;9;"BEMA";"CETE";NA
2017;9;"BEMA";"CETE";NA
2018;9;"BEMA";"CETE";NA
2019;9;"BEMA";"CETE";NA
2020;9;"BEMA";"CETE";0,0657306188240366
2021;9;"BEMA";"CETE";0,0639918962518181
2015;1;"CETE";"CETE";-0,0114479207464487
2016;1;"CETE";"CETE";NA
2017;1;"CETE";"CETE";-0,00229358707521189
2018;1;"CETE";"CETE";-0,0113216504670205
2019;1;"CETE";"CETE";NA
2020;1;"CETE";"CETE";-0,00776704953193432
2021;1;"CETE";"CETE";-0,00816181810876551
2015;2;"CETE";"CETE";-0,0114479207464487
2016;2;"CETE";"CETE";NA
2017;2;"CETE";"CETE";-0,00229358707521189
2018;2;"CETE";"CETE";-0,0113216504670205
2019;2;"CETE";"CETE";-0,00055330319412534
2020;2;"CETE";"CETE";-0,00776704953193432
2021;2;"CETE";"CETE";-0,00816181810876551
2015;3;"CETE";"CETE";-0,0114479207464487
2016;3;"CETE";"CETE";NA
2017;3;"CETE";"CETE";-0,00229358707521189
2018;3;"CETE";"CETE";-0,0113216504670205
2019;3;"CETE";"CETE";NA
2020;3;"CETE";"CETE";-0,00776704953193432
2021;3;"CETE";"CETE";-0,00816181810876551
2015;4;"CETE";"CETE";NA
2016;4;"CETE";"CETE";NA
2017;4;"CETE";"CETE";NA
2018;4;"CETE";"CETE";NA
2019;4;"CETE";"CETE";-0,00055330319412534
2020;4;"CETE";"CETE";-0,00776704953193432
2021;4;"CETE";"CETE";-0,00816181810876551
2015;5;"CETE";"CETE";NA
2016;5;"CETE";"CETE";-0,000644137860830337
2017;5;"CETE";"CETE";-0,00229358707521189
2018;5;"CETE";"CETE";NA
2019;5;"CETE";"CETE";-0,00055330319412534
2020;5;"CETE";"CETE";-0,00776704953193432
2021;5;"CETE";"CETE";-0,00816181810876551
2015;6;"CETE";"CETE";NA
2016;6;"CETE";"CETE";NA
2017;6;"CETE";"CETE";NA
2018;6;"CETE";"CETE";NA
2019;6;"CETE";"CETE";NA
2020;6;"CETE";"CETE";NA
2021;6;"CETE";"CETE";-0,00816181810876551
2015;7;"CETE";"CETE";NA
2016;7;"CETE";"CETE";NA
2017;7;"CETE";"CETE";NA
2018;7;"CETE";"CETE";NA
2019;7;"CETE";"CETE";-0,00055330319412534
2020;7;"CETE";"CETE";-0,00776704953193432
2021;7;"CETE";"CETE";-0,00816181810876551
2015;8;"CETE";"CETE";NA
2016;8;"CETE";"CETE";NA
2017;8;"CETE";"CETE";NA
2018;8;"CETE";"CETE";NA
2019;8;"CETE";"CETE";-0,00055330319412534
2020;8;"CETE";"CETE";-0,00776704953193432
2021;8;"CETE";"CETE";-0,00816181810876551
2015;9;"CETE";"CETE";NA
2016;9;"CETE";"CETE";NA
2017;9;"CETE";"CETE";NA
2018;9;"CETE";"CETE";NA
2019;9;"CETE";"CETE";NA
2020;9;"CETE";"CETE";-0,00776704953193432
2021;9;"CETE";"CETE";-0,00816181810876551
2015;1;"CHFU";"CETE";NA
2016;1;"CHFU";"CETE";NA
2017;1;"CHFU";"CETE";NA
2018;1;"CHFU";"CETE";NA
2019;1;"CHFU";"CETE";NA
2020;1;"CHFU";"CETE";0,0461865266483313
2021;1;"CHFU";"CETE";-0,0580619197015695
2015;2;"CHFU";"CETE";NA
2016;2;"CHFU";"CETE";NA
2017;2;"CHFU";"CETE";-0,113854489569231
2018;2;"CHFU";"CETE";NA
2019;2;"CHFU";"CETE";NA
2020;2;"CHFU";"CETE";0,0461865266483313
2021;2;"CHFU";"CETE";-0,0580619197015695
2015;3;"CHFU";"CETE";NA
2016;3;"CHFU";"CETE";NA
2017;3;"CHFU";"CETE";-0,113854489569231
2018;3;"CHFU";"CETE";NA
2019;3;"CHFU";"CETE";NA
2020;3;"CHFU";"CETE";0,0461865266483313
2021;3;"CHFU";"CETE";-0,0580619197015695
2015;4;"CHFU";"CETE";NA
2016;4;"CHFU";"CETE";NA
2017;4;"CHFU";"CETE";NA
2018;4;"CHFU";"CETE";NA
2019;4;"CHFU";"CETE";NA
2020;4;"CHFU";"CETE";NA
2021;4;"CHFU";"CETE";-0,0580619197015695
2015;5;"CHFU";"CETE";NA
2016;5;"CHFU";"CETE";NA
2017;5;"CHFU";"CETE";NA
2018;5;"CHFU";"CETE";NA
